ID	S1P3_G06	S1P3_A07	S1P3_H06	S1P3_F06	S1P3_D07	S1P3_C07	S1P3_E07	S1P3_B07	S1P3_H07	S1P3_F07	S1P3_A08	S1P3_G07	S1P3_B08	S1P3_D08	S1P3_E08	S1P3_C08	S1P3_A09	S1P3_F08	S1P3_H08	S1P3_C09	S1P3_B09	S1P3_E09	S1P3_D09	S1P3_A10	S1P3_H09	S1P3_F09	S1P3_G09	S1P3_D10	S1P3_C10	S1P3_E10	S1P3_B10	S1P3_G10	S1P3_H10	S1P3_A11	S1P3_F10
GPNMB_32856	1.09501162344481	3.30029473114177	2.27617931038938	2.14713023904983	1.30229205674316	0.645661457962653	3.63562799387463	0.507615270028829	6.31358181568026	1.86952520801081	2.28858329718115	2.41257701696739	3.51200607652638	2.21732669093062	2.16046649217383	1.92735207555346	0	1.69135822195905	2.16559841751884	4.99373588437896	1.84646451318788	2.38732087380684	1.2994635047089	2.68038193645405	2.40215943971227	2.82617520643235	2.70396446422907	3.59875089958922	3.53232151130503	1.73254446884592	2.46568725924177	4.49533383855865	5.57431407325502	4.31953192485594	4.71831562141425
CCL22_33187	0	0.409060698740151	0.566076493022169	2.40240095471807	0.37099089591832	1.42941201374057	0.936826648556285	0	0.392759749349789	1.09591179706139	1.4820367192057	0.735754804205498	0.528975733440656	1.26541597231322	0.901222934644343	1.35475445800037	1.08611546970916	0	0	0.931824498402129	0	0	0.981303884137498	1.34811193363649	0.440592388661762	0.779634465651413	0	0.779984278315498	2.11699887905871	0	0	1.41035574018306	1.70359415276177	2.01245766433824	1.23673840427067
PTGDR_33049	0	0	0.566076493022169	0	1.11966366484504	1.42941201374057	0	0	0.955095089923718	0	0.676095310377013	1.4131451931439	0.734964595617314	1.69881597931097	0.519868181825311	0.69867574363082	0	0	0	2.11376241218383	0	0	0.572525382778468	1.11059077977887	1.65212798896161	0.779634465651413	0	0.44207412031363	0.638136605976403	0	0	0	0	0	1.48998914208219
PPARG_32510	4.79178691603514	4.80122716035582	5.26597540009096	4.95455736475215	4.50460876481194	3.80555015031882	4.49097777136691	4.621471745009	6.57264177804953	5.10291499185619	5.50896098713886	5.4120796791897	5.25565069737144	4.46332668303387	3.51245213988281	4.3443629845788	3.6123717644733	4.56160574367458	6.53787803845927	5.72902852149639	4.11426993295949	4.23785480105849	4.99694919469768	5.09737603216822	6.84466826232065	4.51470450734347	4.44564063844081	4.85635701296672	7.78987146330107	4.73088304762367	4.69384660761403	7.03513028187621	3.21351590748506	4.26364570973705	4.64197999202677
BAK1_33110	6.7673113296415	6.40248958938872	7.12786155253017	7.46564583989538	6.60697830690632	6.46745463653242	6.53742723151447	6.28075365708619	7.8574960154391	6.5988354675224	6.88472782493532	7.54645112246363	7.38447429791462	6.85604384719052	5.69369422853129	6.28433405454027	7.31601268172187	6.53500105535533	6.90519206522754	8.08957451937975	5.50798208496883	6.45923495703726	7.08416963437499	7.44400594574858	7.02955909007779	7.03035760688142	6.70776220361101	7.34932412355154	6.9919086332665	6.57996016775583	6.72730084787548	7.17412006864812	7.54562639635706	7.41095110215779	7.70749642538023
GRIA2_33071	0.648993656389082	0	0	0	0	0	0.936826648556285	0	2.34134026585066	1.09591179706139	1.4820367192057	1.58294395254993	1.35059085403209	0.357037358433199	0	0.951976766316218	0	0.398914157748963	1.94583662872283	2.81787837687876	0.455105026989063	2.73171876291811	0.572525382778468	1.34811193363649	2.66844190372166	0	0	1.28346212298155	3.22415848611168	0	0	0.871065709694685	0	0	0.538257198472394
ARL11_32961	0	0.727390791943438	0.971577459746725	0.893257002513148	0.37099089591832	0	0	0	1.67369991554356	1.33149984885893	0.676095310377013	0.735754804205498	1.35059085403209	0	1.20255733141916	1.35475445800037	0	1.37438616679662	0.70833171274889	0.931824498402129	1.51319409206523	0	0.314478697559962	1.55200035060812	0.440592388661762	0.779634465651413	1.43146250377722	1.05357587271321	0	1.11207755497962	0.929624410553889	1.80200309826175	0	0.814486754004629	1.23673840427067
HPD_33114	8.40273907419321	8.09497111420446	7.95961811931272	8.46155910771368	8.20516029502191	8.75570444438032	8.84973828611087	8.62829804667162	7.2580534109663	7.87616075298873	7.98286045706371	8.04683110881564	8.24977490348268	8.45939589355272	8.7410727081076	8.93774974391333	8.97438103289036	8.65451477394312	8.20058011430925	7.29017594677616	9.2242935292057	8.78038119766275	8.07233098326623	8.43019197491039	8.24222830875308	8.69284845993261	8.9222165853852	8.48430675808989	8.47545256238163	8.96043837153167	8.72015093830989	9.35189685406201	8.97608869083794	8.98594004871769	9.08175428203814
AEN_7998	5.62311451477042	5.62986690518488	5.01042030793299	4.78546167316382	4.97714435757869	4.65944655532171	5.45853639375185	5.18676403727551	5.99051232432797	5.25390315557752	5.56468995195114	5.63123818437863	5.85582074688208	5.3727500184912	5.24317626595649	5.73696210280923	4.91640138503746	5.0378880376806	5.29835676520426	5.11205034560976	5.66386456940891	5.19910743933309	5.49456801906993	4.59614864277578	5.23984222739318	5.63619881000361	5.4121514802304	5.65766112774555	3.84314219992637	4.20347564994167	5.36676673832008	5.25948366635486	5.59691699026856	5.22559401037274	5.67796211996773
IL4R_8896	9.03396299202881	8.93792338773549	9.066809973957	9.14466649255444	9.42516689215886	9.13894507999384	9.2274180713965	9.14054563651021	8.7844414066025	9.29230753777302	9.3394709273515	8.97997068456258	9.18893683075068	9.3810243243429	9.40001843778939	9.32381076323112	8.59737331762269	9.3346636460125	9.25685916030537	8.70084032391213	9.39454687869777	9.28000786808542	9.16883076034707	9.27722762916292	9.04192976398945	9.16310027634437	9.08998694103025	8.88526869180078	8.98020769981169	9.13452094242588	8.92335634873688	8.41318586236169	8.6698789123122	8.29962183840057	9.01396402110864
YWHAH_10193	9.26864078167604	9.78225096512412	9.56379418558713	9.29400835557183	9.58463300249574	9.16329441883793	9.49023470568493	9.38397768507166	10.5065504525263	9.48477403789413	9.76572328188789	9.80754612885975	9.8576350359337	9.50048905275456	9.36437843355992	9.491770027394	9.33702951932499	9.25266775867542	9.53659484464522	10.460584013103	9.37533943206525	9.4281728575172	9.97851096114071	9.50990532926537	9.83194786394896	9.71529143598529	9.76129342067148	10.1403937945515	9.39333784790535	9.22691067985455	10.0131188943413	10.0927330200146	10.2036091502072	10.8425298809428	10.0462772313976
CXCR4_8411	2.61180176756809	1.56896901070721	1.54693996962324	0.893257002513148	0.665830736074535	0.645661457962653	1.50010131676033	1.42588513102077	1.35868452122116	0.463790289997229	0.92350221690166	0.9984863537071	2.25238160805436	1.08622132306012	1.20255733141916	1.16737634542093	1.08611546970916	0.711081040547255	1.53691868206733	1.49332660590232	1.51319409206523	0.556017757855779	0.981303884137498	1.73060999205205	1.65212798896161	1.48116440613	2.26864398660929	1.65596380541861	1.68942031645726	1.11207755497962	0.929624410553889	1.41035574018306	1.32466233651329	1.71194291043885	2.57879109950003
ETFDH_8575	7.45915941603091	7.76395510589955	7.60108511897429	6.71068399157358	7.41604933882643	7.47767175438004	7.62293118002582	7.4732313322231	7.18237487604788	7.54818823492346	7.44348910962235	7.80433957565366	7.29778989941854	7.40970831274331	7.85940008873463	7.75240365537199	6.68922207794255	7.47649857189987	7.48741144897139	6.62979662075113	7.54830610904088	7.48549009676474	7.61360369264425	6.94388855320566	7.44479391713831	7.82956984433568	7.56843879535846	7.32694585025612	6.62807244510731	6.79894304273855	7.1785157381733	7.66731942898525	7.22126948442208	7.3041932588206	6.86189798736602
RPF2_9724	7.08357017979151	6.25547873852655	6.76964816109756	6.15590893820281	6.5220657797532	6.7581794617079	6.4496037534147	6.86995790950452	6.61930542690341	6.75892143590233	6.5167735317779	6.6166105954077	6.36622450376065	6.45557455860432	6.53870479781915	5.9912483785477	5.80807094631909	6.7888059469542	6.57672058645904	6.5940961349445	6.23221022967673	6.92329884857344	6.34219864562618	6.77089664383813	6.73768403400289	6.32543845196857	6.1924111861576	6.40162307280653	6.75238734368423	6.85792046327732	6.60524355056074	6.69763027391006	6.20906368321594	6.99659537479533	6.1878969240985
IFITM2_8870	5.82454520318075	5.53104768837045	6.36112112430988	6.4097596353832	5.0298946935312	5.95329531822948	4.75797888343741	5.47362190855755	7.06591207360326	5.6844916131416	5.47057527716281	5.85500438880652	5.99256395017803	5.89931444504713	5.44343343044936	5.77028021387517	5.94586240722849	5.58917153402309	5.377487207749	6.97680176716034	5.43564914268949	5.3891493833369	5.49456801906993	6.58013760027187	5.69256473857653	6.17614797248053	5.95650277933145	6.19826484876445	6.21788865671388	6.4988995997037	6.18844075512258	6.50037912470727	6.08663611990614	6.13009043114582	6.46398057699813
FCGR1A_32326	6.02663107477885	6.27393167358081	6.50544581764728	5.75906531413614	5.97438711607057	5.82987959499155	5.54583385505217	5.21978991614681	5.9833947749302	5.98144880086649	5.6357969015069	6.63604071286301	6.46355984867422	6.61698084963243	5.48594995632757	5.62303606305318	5.16243186636997	5.87408979675765	5.23905389529284	6.85388498192405	4.97326103908247	5.52793739219373	6.19648863575567	6.22518521122891	5.22614129781978	6.28623069749142	5.21200506937758	5.87596502996928	5.67436443404283	6.2353496435342	6.65789998127824	5.66507461462202	6.50035883829237	5.71670896845887	6.72675465988939
ACTC1_32706	0	0	0	0	0	1.70390938511461	0	0	0	0	0.37729557777861	0	0	0	0	0	0	0	0	0	0	0	0	0	0.440592388661762	0	0	0	1.07904382227755	0	0	0.871065709694685	0.809308480424951	0	0
IL1A_32861	0.648993656389082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44207412031363	0	0	0	0	0	0.814486754004629	0.538257198472394
ZFP131_10200	4.84978046988577	5.02107183266237	4.49966291198332	5.8899793998815	4.97714435757869	6.04247989491819	5.21394441274749	4.93162992671622	5.84888196925723	4.8795603352821	4.67300144942843	5.49953834040449	5.89392963820857	5.30263507422209	5.15809214372861	5.27397709637548	4.96907868123372	5.51071266041723	4.85260811650178	5.73723476180403	5.83297284445339	5.32290342078221	4.95224752280732	5.28065166999806	5.05069903151364	5.7462360531014	5.52280277485062	5.40033125271412	5.70545902949363	5.43952990827725	4.44691396206263	5.51622724923961	5.78583123288486	5.46742054361204	5.80007870152722
IFI30_32493	5.71958692249946	5.8508253447654	5.71184237388116	5.75906531413614	5.74908741252959	6.21682990095071	6.07227055973087	5.15296438921476	5.33720125412792	5.63030456368976	5.8750085326922	5.65047359468918	5.6421510142905	5.95261515419266	5.92760599784528	5.71145863950572	6.20937658065972	5.97980714150808	5.57266690979792	5.48772877056153	5.78525914985206	5.73315915777247	5.55560943892457	5.93747876468927	5.59998651933251	5.64655630292276	5.92662334570172	5.9363416318739	5.94576290251141	5.45870940223637	5.57277364917779	6.34721045137278	6.32190979150008	5.69574470767512	5.91266057073
LOC100134871_32288	11.3794492945891	11.4022163515168	11.0664080341569	10.2210965759864	12.1488727464781	11.2722326438779	10.8648259362019	10.6703008968663	8.92944584944818	11.1841129509595	10.7663806029932	11.692055292704	10.0358955694323	9.8021910409866	9.04228535970746	10.9836079236858	10.0421919462477	10.8577584869845	9.55859171801599	9.87768080534595	9.86520293631255	9.99758343537212	10.6934915864085	9.56172839937851	9.84992700618118	10.2916611270717	10.0476087304868	8.91128755760776	9.98195674678414	9.12104081804343	9.9688670836391	10.5984491386653	7.65198994261474	8.57113141917247	9.10326583621348
LOC100361907_33106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMOX1_8815	4.60235202978805	5.32231402612467	4.75202903479279	5.64009390991539	4.83615806209174	5.5459982873669	5.24905358098118	4.57117344037722	6.24381549295579	4.56983288696457	5.58279794428803	5.27006802538491	4.71400102168732	4.7609528354413	4.38928559519833	4.78021083427283	5.83670220747001	4.67387676766204	4.32318330909203	5.27873908302408	4.34240506545813	4.69604323436124	4.26807253758936	5.08099791245927	5.35762539803328	4.80095655870431	5.26071822581688	6.44975969618653	5.14940969548287	5.01624264077304	5.53103836001626	6.01867952763885	6.38820403090028	7.27622207667041	6.1607967022867
GDNF_33134	0	0	0	0	0.37099089591832	0	0	0	0.392759749349789	0	0	0	0.734964595617314	0	0	0	0	0.711081040547255	0	0	0	1.26940203308477	0.572525382778468	0	0	1.05314178229961	0.510253053327549	0.44207412031363	0	0	0	0	0	0	0.538257198472394
FMO1_32787	11.1577622082727	11.3466393498287	11.0029693055217	10.3789773213183	11.2562331939742	11.2243645892756	11.257481208119	11.3653933041057	9.9834223073718	11.3386848200921	11.2879668763346	10.9016073209979	10.5188843136198	11.247990408644	11.3278562742907	11.3205407105479	10.8755061743504	11.4324377591021	11.3117725700055	9.81412623349367	11.2340808353635	11.3160062310773	11.2902104292594	11.280870443095	11.4401657260788	11.0363124990444	11.0803873874281	10.4895812818584	10.9887670161617	11.182838009626	11.0405795743489	10.5490129218661	10.341336154953	10.6157912923017	10.2814631560116
TGIF1_10009	4.12715007619626	4.43647665733216	4.30299014840604	5.39758045832927	4.83615806209174	4.78290393853829	4.63064630499695	4.84960317123553	6.02558269267269	4.86085714935176	4.99037328468908	4.34289506470047	5.23034192478775	4.79052900851357	4.38928559519833	4.73029148240236	4.40696476062022	4.41852528910717	5.34410416734977	5.49742400568195	4.93878486279375	4.55887133146054	4.03072628814851	4.34499478569156	4.51012961844109	5.07080411322337	4.72563210666531	5.85824007917669	5.10345830492033	4.49114693311061	4.38578724610518	5.77836304654005	6.51229886685812	5.79764626626289	6.09551002390091
LOC100911204_32805	0	0	0.566076493022169	0	0	0	0	0	0	0	0	0	0.288597416438189	0	0	0.951976766316218	0	1.18527072247237	0	0.381352420777562	0	0.956362163170095	0	0	0	0.441853061799312	1.184534212683	1.05357587271321	0	1.11207755497962	0.538428923615474	0	0.809308480424951	0.814486754004629	1.48998914208219
FAM198B_32975	0	0.409060698740151	0.971577459746725	1.44080823710855	0.665830736074535	2.13314868648558	0	0	0	0.463790289997229	0.37729557777861	1.4131451931439	0.528975733440656	1.26541597231322	0	1.35475445800037	0	0.711081040547255	1.94583662872283	0.931824498402129	0	0.956362163170095	0	0	0	0	0.886433088939554	0.779984278315498	0	0	0.538428923615474	0	0	0.814486754004629	0
CYP2C6V1_33169	2.14026955939544	0.727390791943438	2.41262604093684	2.61922219192519	1.46437793484801	2.73217454931202	3.34243084024357	3.10275354572778	2.15118574146739	2.37037767172705	2.73967297722224	1.4131451931439	1.68460426168754	2.72592882288497	3.20830818390344	2.42252914143717	1.69867751745527	2.68139477227694	3.34932952953457	4.5477960958386	3.07341786899888	4.58736896403901	1.2994635047089	2.76483501407255	3.08752921927989	3.3669580743712	3.17978173065681	3.68171356472158	2.94031947630874	3.36352659002949	2.57925021441605	2.7661911029926	3.32602751652013	3.62994940342733	2.34197276456851
CDH1_8262	6.64980156498976	6.53589566268744	6.59421809511709	6.61297453165528	6.48947796641654	6.24930694315003	6.29019285525767	6.10629418662523	8.66940740439821	6.35334397420305	6.69798525256059	7.06308293528341	8.2685451119053	6.50992637660446	6.57197797994522	6.82596477985155	6.5052765512309	6.3044419335198	6.59575660371888	8.55526898931017	6.7223142784048	6.41221877236821	6.77327360701469	6.0511440385065	6.49078203735289	7.49037451496023	7.09118887888801	7.45922968619716	7.32289136092526	6.32168563003657	6.63181198870814	7.78043845088412	7.33320083551693	7.03047929966485	7.58372695353976
SYNGR3_9978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TUBB1_33036	1.94124533877291	2.09700737729888	1.7665777622768	2.40240095471807	2.65038175222356	1.93443423241538	0.936826648556285	1.17957136074676	0.701154178287412	3.03633597142589	1.88367642847466	2.22001312075137	1.58162595960891	0.357037358433199	1.45169745715383	1.92735207555346	2.12731928477152	2.36196399807092	1.37004375027699	2.00921221320163	1.31239240744038	1.93403807649545	1.2994635047089	1.55200035060812	2.96089496880366	0.441853061799312	2.26864398660929	1.4817021378995	3.53232151130503	2.88530463950399	0.538428923615474	3.0808488743104	1.32466233651329	1.71194291043885	1.48998914208219
PSMD6_9600	9.59328748773985	9.42168220505655	9.64222658988166	9.10927018908744	9.62108435407472	9.51006937831027	9.55917403795486	9.72105604484392	9.87414499132737	9.86745454736912	9.62754319592149	9.50476992277508	9.21174657930191	9.62627338993788	9.52336249954652	9.32871144019283	9.7782016023136	9.58493338790555	9.76713070214053	9.71840592596758	9.14239412578257	9.74593428706849	9.32107158270128	9.85510790041813	9.57790854627179	9.43590254212788	9.22295377325075	9.35378459913587	9.51898831989749	9.47784035651597	9.29256963093242	9.33347623196966	9.40222208633438	9.90569269312759	9.20183549783778
TRIM59_10085	6.38146909573076	6.69954887263875	6.56523005262331	4.73989866166358	5.74908741252959	6.82434558128471	6.35608551824954	6.83840754978597	5.62935320932521	5.99008061692239	5.90410409755584	5.55162447989617	6.23664457141505	6.17635127580301	6.86291311801432	6.46306667796059	6.16490750813034	5.5699531974551	5.57266690979792	4.63821432540742	5.89722713314166	6.30476841574432	6.07665501511773	4.92457311511306	5.18424008312823	6.58439434963713	6.30508041589265	6.40162307280653	5.17184794517734	5.79684817466933	7.03161504488385	6.00011326178318	6.73243175227867	6.38707452902288	6.07630086859374
